"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.662138550E-1	8.590233326E-1	9.571290761E-2	9.710074425E0	9.748467950E0
3.674098450E-1	8.853443861E-1	8.135596663E-2	9.695717812E0	9.736395501E0
3.686058340E-1	8.973084688E-1	7.417750359E-2	9.683753014E0	9.725519895E0
3.698017720E-1	9.116654396E-1	7.178468257E-2	9.669396400E0	9.712544140E0
3.709977620E-1	9.236295223E-1	6.221338734E-2	9.657432556E0	9.701699108E0
3.721936990E-1	9.403793216E-1	5.982056633E-2	9.643074989E0	9.689003407E0
3.733896890E-1	9.475577474E-1	6.460621208E-2	9.628718376E0	9.675446099E0
3.745856780E-1	9.355936646E-1	5.982056633E-2	9.614361763E0	9.659962014E0
3.757816160E-1	9.355936646E-1	5.503492057E-2	9.597611427E0	9.643262387E0
3.769776050E-1	9.427721500E-1	5.024927482E-2	9.580862045E0	9.627266582E0
3.781735950E-1	9.499505758E-1	4.307080805E-2	9.580862045E0	9.627937407E0
3.793695320E-1	9.571290612E-1	4.067798331E-2	9.588040352E0	9.635780639E0
3.805655220E-1	9.523434043E-1	3.110669367E-2	9.580862045E0	9.628127706E0
3.817614590E-1	9.284151793E-1	3.349951655E-2	9.583254814E0	9.628179984E0
3.829574490E-1	9.164510965E-1	4.546362907E-2	9.604789734E0	9.648519855E0
3.841534390E-1	9.116654396E-1	5.024927482E-2	9.626325607E0	9.669529645E0
3.853493760E-1	9.068797827E-1	3.589234129E-2	9.643074989E0	9.685691222E0
3.865453660E-1	9.092726111E-1	2.871387079E-2	9.664610863E0	9.707332502E0
3.877413550E-1	8.997012973E-1	4.067798331E-2	9.686145782E0	9.727925639E0
3.889372930E-1	8.949156404E-1	5.503492057E-2	9.702896118E0	9.744233984E0
3.901332300E-1	9.044869542E-1	7.178468257E-2	9.724431038E0	9.766668250E0
3.913292200E-1	9.092726111E-1	8.853443712E-2	9.743574142E0	9.786309422E0
3.925252090E-1	9.212366939E-1	1.124626622E-1	9.760323524E0	9.804348025E0
3.937211990E-1	9.379864931E-1	1.411765367E-1	9.781859398E0	9.827742506E0
3.949171370E-1	9.595218897E-1	1.627119333E-1	9.791430473E0	9.839678254E0
3.961131260E-1	9.762716293E-1	1.866401732E-1	9.793823242E0	9.844130970E0
3.973091160E-1	9.834501147E-1	2.081755698E-1	9.796216011E0	9.847657556E0
3.985050530E-1	9.906286001E-1	2.321037948E-1	9.796216011E0	9.848911886E0
3.997010430E-1	1.004985452E0	2.608176768E-1	9.784252167E0	9.839187572E0
4.008970320E-1	1.012163997E0	2.823530734E-1	9.769894600E0	9.826242400E0
4.020929700E-1	1.019342422E0	3.038884699E-1	9.760323524E0	9.818111961E0
4.032889590E-1	1.021735311E0	3.278166950E-1	9.755537987E0	9.814373553E0
4.044848970E-1	1.021735311E0	3.493520916E-1	9.757930756E0	9.817494719E0
4.056808870E-1	1.014556766E0	3.732803464E-1	9.767501831E0	9.827143820E0
4.068768760E-1	9.978070259E-1	3.924229145E-1	9.769894600E0	9.828553052E0
4.080728140E-1	9.786644578E-1	4.163511395E-1	9.765109062E0	9.822855358E0
